,time,x_r,x_w,u_r,u_w,K_ext,a
753,753.0,37.383908590278686,64.90108162919498,32.03306667629861,46.938050381157,0.7478413894732789,-0.06388173934614749
754,754.0,40.2540160304238,63.678547305338654,36.552008993423456,44.287774400046594,0.7444922917956304,-0.008862958782966918
755,755.0,44.89656823588922,61.236563962480645,25.220175428301943,49.529827975169134,0.5721362932447007,-0.18379985752705405
756,756.0,44.54111504874996,63.770896440133,30.908642548953654,46.28115772995421,0.6029437097919985,-0.21032675251141328
757,757.0,47.584749171804404,62.68255422901451,29.193895225960052,47.85697724636126,0.6071259441809002,-0.22936677820464946
758,758.0,47.81258900287996,63.277064600088536,35.26617123734586,51.8328986411161,0.7779060979954743,0.07622453495178
759,759.0,46.47298211281689,66.35499688988222,32.370160785446956,48.340221471877,0.7895363568465801,0.20161651224832544
760,760.0,43.48446251266738,65.35177139413777,31.312702098427735,50.309426060024414,0.7778218765675378,0.19463729880018577
761,761.0,41.73966338142772,66.26323883333997,27.088619735556534,46.22402266202145,0.7754082882052818,0.07079836092572268
762,762.0,38.06846745021337,63.81965827757839,31.327151901780113,49.79694691111865,0.7521475346651555,0.027834112369331303
763,763.0,39.961978673074206,65.17898500492518,35.49692861267771,51.30692466079077,0.7897558932351277,0.038216955082889734
764,764.0,42.68386299673286,66.88337183511405,34.36130630636463,45.71902854371832,0.7599885711230863,-0.04596968221292106
765,765.0,44.03015413277231,63.75731927346828,34.995795757826585,45.54291900093204,0.8006377490442907,-0.009450395698760439
766,766.0,43.85370758815992,62.156781606342356,31.208800063606425,54.767712290136245,0.6843217601372789,-0.060143610854320025
767,767.0,44.72181338338289,67.89048710205299,23.626047518794795,48.710328494756084,0.6916204200240081,-0.0598336335795639
768,768.0,39.44918773439318,66.3374600803548,27.522145722737896,45.76325393856747,0.7621688385127013,-0.12776641631808117
769,769.0,37.66840294655362,63.530561869611034,33.61368712310894,51.32654858563518,0.687243432119441,-0.12394667658914434
770,770.0,43.25636130670982,66.1185175039365,26.795681184933194,47.54820328469407,0.6768545864619222,-0.26641983821823934
771,771.0,41.4525718610918,64.68287272513588,37.16761520295826,48.82609248071922,0.7714770906393095,-0.2598796652367569
772,772.0,45.068211285121734,64.90373159866931,31.01241681960692,48.16694312748641,0.6254155002729911,-0.21081711452979518
773,773.0,47.169225726568214,64.54433893568822,33.086413464519154,50.10101476816213,0.45610668933489174,-0.5539601992930847
774,774.0,56.461716375146366,65.73521502716211,25.746216916833966,49.292683660196154,0.6332643085653463,-0.45113352879089086
775,775.0,49.046726157853506,65.7290750551003,28.78628995748032,51.05207641339781,0.6300771372305838,-0.3586346958977628
776,776.0,47.476191802847,66.96392732824211,33.18474480659849,54.332290153420054,0.6437644249452819,-0.40429401565160916
777,777.0,49.409016022060726,69.85489759597057,29.77330396985962,51.153145717500664,0.691002791372365,-0.30757003972705543
778,778.0,46.25484184662053,68.98393131126656,27.029753376790623,51.35380739173633,0.599394124930113,-0.3476164629305396
779,779.0,45.73197710543848,68.71368370601226,29.02234085202509,52.79899121610867,0.577398774652261,-0.37360522798266427
780,780.0,47.71989501388953,69.60273092886742,31.937023578942185,50.031823472931514,0.5963592414264482,-0.35107122819589553
781,781.0,50.340196310097156,68.07595334219153,29.16337210497921,54.133186848848965,0.5833333422138326,-0.4957782674695715
782,782.0,50.18734502270754,70.24011000671501,30.99759061046502,53.019483481037305,0.6223863485571666,-0.33283203170114506
783,783.0,50.009921026145804,70.47888243188758,30.146281893506174,49.58585132333527,0.6319230889370991,-0.40379986355645847
784,784.0,48.9305133612651,68.17607166243491,32.506279444442946,47.92457860498108,0.5746895161178834,-0.4013107946110882
785,785.0,52.26691743404162,65.9195767484231,38.379642687079375,52.46930726454811,0.6922137426110098,-0.29729058718891227
786,786.0,53.85436776983337,68.05095187869719,33.83152689329654,52.203812286157614,0.7974227228612064,0.022386897110895643
787,787.0,47.574396819395034,68.87096346709649,31.752835613114662,47.98503194417141,0.7400588717884009,-0.07523268898113515
788,788.0,45.13313384673348,66.29035000571461,27.97598694849083,45.95427289632457,0.7090279581767645,-0.14534853512887172
789,789.0,42.25025966282435,63.64269268224749,28.310309114062164,51.09091687925528,0.7398580146320866,-0.2618359195527561
790,790.0,40.16643996890773,66.00571483181115,30.71023933039303,46.39395608596425,0.743643291689157,-0.1134060920432983
791,791.0,40.75955734754967,63.817562614642654,28.758185523343197,51.24637503555764,0.6892403655588074,-0.11349418469295605
792,792.0,41.24012263301772,66.19768404000139,31.525135966098546,47.81448481362452,0.684220171871038,-0.17498108972619886
793,793.0,43.63566086405639,64.90760038255327,30.604654178532023,49.08025683091048,0.7063585945102899,-0.2600363898319213
794,794.0,43.47948802657801,65.18869295314677,29.427153524230256,47.47160306261016,0.5606642907564935,-0.35334338955814976
795,795.0,47.344912750689836,64.18976559577273,31.394301832703086,44.355484742546764,0.5573544218502399,-0.4455367149140286
796,796.0,51.182911663321,61.52568134787868,33.19981955623787,51.060262420513816,0.6316065865569557,-0.4418057650075596
797,797.0,51.829662231988685,64.98414374527697,31.56680516959855,46.49526345981841,0.6563172552271681,-0.3652219503561097
798,798.0,50.033286458602866,63.40627747183957,27.82530148555387,56.54417304738279,0.5268482468168222,-0.45664098734658287
799,799.0,51.17235432303231,69.73046727978007,33.004364463329715,53.723029609940696,0.6255990702643618,-0.3768637208962283
800,800.0,51.909036446250084,70.7330969227322,28.567856168359057,50.398052134247465,0.5433385173808929,-0.3643553533762899
801,801.0,52.18961904988916,68.86754643460208,25.4318865917462,57.74205375686673,0.7251089472647368,-0.3167140249166095
802,802.0,43.36219595877721,73.1529106613015,32.715758737185325,50.355071109687415,0.7569392398364543,-0.19052381000857557
803,803.0,43.287296645367746,69.98034785301044,24.772856984268635,51.759174236169756,0.7173514758669268,-0.10747969840394288
804,804.0,38.80587300276752,69.46953771678665,31.781279467959436,50.4679528130829,0.7044274091767048,-0.1715150273277457
805,805.0,41.996565009901296,68.31985927213788,31.405270307129854,52.62629718700587,0.7010486358928226,-0.18172211325021098
806,806.0,43.40808630018625,69.29520921683063,32.57218828631325,49.33275139021513,0.7279573872723364,-0.10463370822227192
807,807.0,44.099223679764116,67.4388853388942,27.925433130884695,51.25019732591094,0.709150545971377,-0.09309478068229451
808,808.0,41.701494989764946,67.91096484485126,35.41781589177024,51.09812539934064,0.8042167322894833,0.08277057369784706
809,809.0,42.993739688148665,68.02697509558395,28.080798854935907,47.38477311658336,0.7841289716876699,0.008380166272264941
810,810.0,39.09029090569915,65.46938930485153,32.98164709172456,47.79797417899106,0.7894678925693716,0.16641630759023857
811,811.0,40.55703453017863,64.5519629175541,31.444943655610768,48.0896748452446,0.7651475475452206,0.11679169533887834
812,812.0,40.845545628960636,64.32381607072448,32.47480453038374,46.9268495830769,0.7983589352380551,0.04880161161702347
813,813.0,40.752827971528305,63.397986486892336,29.270702967301105,47.34460835699338,0.6515333665309896,-0.18716226675012493
814,814.0,42.750688715361264,63.25455354514097,27.918975847476457,52.56551735313198,0.712247482564097,-0.21943191454992686
815,815.0,40.94095149349091,66.85976893029013,33.66769057678112,60.34496338895114,0.6222257701651688,-0.32950467682915696
816,816.0,47.0408296985641,74.03567992465217,33.496462795422325,46.929180505645675,0.6833205609367718,-0.2605772087092749
817,817.0,48.02070704357145,67.9871859642154,27.875046363193412,49.77664510327961,0.6632264680519793,-0.20600538673993193
818,818.0,45.11606618168284,67.1333031158926,30.166843286051943,53.73485142860561,0.7275068333723771,-0.23357659629745497
819,819.0,43.22942256536133,69.51460018768078,31.68239639934471,48.90990041636654,0.6183994672813051,-0.2805552135927838
820,820.0,46.92057609558605,67.24503787558429,24.253691634511316,51.04336694067531,0.6892898384690118,-0.37496287596600536
821,821.0,41.0762091240863,67.67389027427551,30.76962316814511,53.11598817690154,0.594942494945009,-0.3775011498823855
822,822.0,45.848340809285475,69.33457817786073,26.601013123175612,47.47241192370743,0.5833977757017187,-0.4751529020311174
823,823.0,45.737115187264095,66.14871211745981,30.55891676798548,53.05302334024056,0.6265806057072222,-0.46917321444237414
824,824.0,47.14960909595849,68.56983859106951,28.02749053496903,47.15458637707619,0.512855512336447,-0.5226837493524077
825,825.0,50.15884171915499,65.56388089625558,29.3045036006082,45.423964682250954,0.5873077443394186,-0.43344115073471434
826,826.0,50.04224165639463,62.92645519938679,30.032750313607533,49.83648540284684,0.6280381133295339,-0.2993808589757915
827,827.0,49.00584799244141,64.78488149966489,30.094915192843807,52.66686536465133,0.6123108186479543,-0.3682907606600932
828,828.0,49.071734861143696,67.653944153183,30.368414368580957,52.25749450034332,0.5802232808690754,-0.2796008687908272
829,829.0,50.51015399279911,68.72119633694294,29.23982228088431,47.534466745526295,0.7205744911597866,-0.1412234189656778
830,830.0,45.40997163562339,65.90262735572024,30.653555509510532,48.456563660934094,0.6543638548907214,-0.1613580116779385
831,831.0,46.09902405081997,65.21993517103112,30.117374267029906,51.37366115159551,0.7011297752738258,-0.24327024143737452
832,832.0,44.514761030871675,66.94966523730774,29.714834429154468,47.96806265230913,0.6526583341385492,-0.28382953438496344
833,833.0,45.0008920748305,65.37085490084367,31.613919961948213,50.93340865772457,0.6351755961344221,-0.3592866875186097
834,834.0,47.2440350867818,66.7112320613241,29.21361079046338,48.612041613846685,0.6591388134278839,-0.3882862286250733
835,835.0,45.83301720233202,65.7112735070773,31.931082835116616,51.1138953267597,0.5953629254415198,-0.36889726983378124
836,836.0,49.332369828100404,66.99900883065573,28.800440604132877,54.393422725634416,0.6223635940519602,-0.4225739574834378
837,837.0,47.916233126599664,69.91447636209743,33.302642637803714,51.92314815958704,0.5872874017921627,-0.42725524331473236
838,838.0,51.8202995194005,69.55377972484631,31.619491197343876,49.16925696270682,0.6505960840944988,-0.3536281529965006
839,839.0,50.2805253105748,67.44600518009679,31.72248910481759,55.99505690021752,0.6179325332655461,-0.19300289037232593
840,840.0,50.767265367103484,71.25239020543498,29.14472559640088,52.84171976031322,0.6992157801107367,-0.06883859417736282
841,841.0,46.19715843656254,70.83199094661033,31.506013777352752,49.35611423323651,0.8654201259025756,-0.03899537097513217
842,842.0,40.52653541241844,68.18124564530841,27.47267345761091,51.889140159054996,0.7489170218931296,-0.09730705383620183
843,843.0,38.500630676163205,68.71113449423915,30.180746746724214,48.613023409161364,0.6745246945442906,-0.1458735747091965
844,844.0,41.563501736886515,66.65665121779763,33.21318730816791,54.091312141915864,0.6074418281479143,-0.2824114851686034
845,845.0,47.53358620475661,69.5402198499821,29.789130201740107,43.79012289427421,0.6771022767338724,-0.2754836271069294
846,846.0,45.7929214865371,63.65531856350743,27.97897824423637,50.765018607470346,0.6142251989733198,-0.33267652411811516
847,847.0,45.68219753755189,65.78240575829015,28.98731934270603,50.22649307679725,0.7206403175275627,-0.15922831999756792
848,848.0,42.87929112208748,66.40831182670482,30.716690203164607,55.06397380935043,0.6983954659113398,-0.14852240186424934
849,849.0,43.433431487821395,70.10719113117804,31.971014784621456,48.24442899122085,0.6847148585213297,-0.17339138165071022
850,850.0,45.049142469189924,67.05679133576058,27.496473713296965,55.198888879693754,0.6802633237834925,-0.18309032577299328
851,851.0,42.7647517367466,70.50842541744701,31.05068316168799,54.44270600592901,0.6303725643309136,-0.3041378898604418
852,852.0,45.800882670507846,71.60687873200789,30.289270445593466,51.0837160707777,0.57525447914858,-0.46097021480143074
853,853.0,48.798562707109745,69.7626640551655,32.02481578189983,51.846705809629896,0.6129117846952675,-0.3969371471168882
854,854.0,50.380242078206095,69.42829060552751,29.03346992743721,51.84348021571765,0.5656264249906504,-0.2416400340361018
855,855.0,50.790430808629836,69.26807453091061,27.496236391962363,50.36323930854883,0.6087946643866805,-0.3322931937982827
856,856.0,48.225288117667155,68.15102764367983,29.95145270314509,48.70750933005212,0.6570031577038504,-0.31468275832557285
857,857.0,46.955171645158195,66.45854739683959,23.317460180502223,45.49394828212826,0.6245822564013702,-0.30936651562273587
858,858.0,42.485477847517785,63.39829993461787,25.951328406983162,52.494528410038725,0.7000721480137523,-0.353125227225816
859,859.0,39.75880377558549,66.87772838857174,25.054745766168807,52.10036065445615,0.6952656146471557,-0.3127360452422194
860,860.0,37.89357382763156,68.24399255546528,27.89943335820783,50.02027618481906,0.6327032968674086,-0.4158027770251451
861,861.0,40.801370452595876,67.42600716830269,28.011031420692778,51.11820104760453,0.6048721401700382,-0.4187254838774481
862,862.0,43.30104542464302,67.81202076233745,25.308229515187683,51.375615100012915,0.6025842854930551,-0.3492898579196618
863,863.0,42.711952791278236,68.17545435120569,27.664674480449946,52.230348560193036,0.6598153859014853,-0.39995544260144245
864,864.0,42.333214254686766,68.9484428339859,31.50110133993857,56.02974241730613,0.5628953431852148,-0.49609570367411504
865,865.0,48.19989064791611,71.98649310049841,32.82646955104585,46.835599201861214,0.5637858525072095,-0.4350186402004886
866,866.0,52.520234388378526,66.95338313612642,29.691153500202258,46.18703175351419,0.5746895873203658,-0.518224042568436
867,867.0,52.14625398473605,64.1196358128996,31.16831512707438,45.831774155825414,0.6218002566118803,-0.3364059005533597
868,868.0,51.21079648685008,62.531140611426345,26.477452001686647,51.39133947802695,0.6491407697212838,-0.26163557337667454
869,869.0,46.23407352151599,65.69200549318248,34.3602151646729,50.439199230400995,0.656665911460757,-0.22535577753853572
870,870.0,49.16650860075925,66.51525094595206,30.226031737132097,50.90118468150418,0.7260620690699356,-0.14029182254916134
871,871.0,45.27628987075565,67.22913651657569,31.468624679524506,52.90563723883959,0.6154685411669096,-0.13217743014929764
872,872.0,47.96651695248193,68.97650716622942,26.624088667778906,46.73417254641815,0.789973125953028,-0.10640833422569952
873,873.0,40.17633724704,65.46021166892311,33.13387726133134,52.280340853479004,0.6567449630849669,-0.09358573477421994
874,874.0,45.12353336289343,67.70102315165653,30.757743265193266,48.76628276896379,0.7325333102249909,-0.16324283177676063
875,875.0,43.495314077848924,66.28732811393381,35.2351634077187,49.21887339417828,0.7672303719469378,-0.034500886291361194
876,876.0,44.79697940025784,65.93794845524538,29.412667737117456,45.72226308107978,0.7170661913533865,-0.12433110464117239
877,877.0,42.86286451173779,63.3130084239339,25.748293668640997,52.0977008219357,0.7560075508928634,0.004527871690340857
878,878.0,38.19234452521298,66.55826683276021,31.89868084957195,50.31047731690424,0.7764375008630884,0.13593547110911317
879,879.0,39.75338500240132,66.83388649676746,33.097446410833726,51.73138875606655,0.865846036554338,0.19895052702811056
880,880.0,38.86830695556597,67.96370718833117,31.325339540484336,52.38995788260525,0.8313728376880005,0.3039971148842271
881,881.0,38.19691375338374,68.96070753569104,26.408659452739734,46.05029303793276,0.7575537726055008,0.17796435720857656
882,882.0,36.42461954528976,64.97163149531332,30.22434403735641,53.082750405575595,0.78160011391609,0.1328413904420515
883,883.0,37.642257943209884,68.03473840689945,25.405944460590845,45.50930228537284,0.8315403937541594,0.23872501619823316
884,884.0,33.639433627375105,64.15364157806998,27.873974034546304,45.87778875424815,0.7706830482972166,0.12582968668820005
885,885.0,34.99797708621694,62.57957561496379,29.254677065686113,49.592291323885085,0.9137288621513134,0.36959083767507306
886,886.0,33.21233156788425,64.44923390836857,25.500420835462158,50.313918482534724,0.9610097086890576,0.44531949716210495
887,887.0,29.089140688049387,65.84007078498821,31.068153636166954,47.97948096404888,0.8792518371063398,0.41746755262950586
888,888.0,32.74224559824468,64.85475252044584,28.82251915718139,51.26648176083546,0.8002787545862529,0.28306928491248373
889,889.0,34.54519676967396,66.70176322648796,30.700050040044893,46.35639789722395,0.8140745630078696,0.22319159127971358
890,890.0,36.308724853711205,64.11992995883232,32.48760025897995,56.263919111328434,0.8526747320691126,0.18091793858597122
891,891.0,37.336893607297,69.87041107640056,26.130852772537178,52.341940640013476,0.7348035652711189,0.09542195133072405
892,892.0,36.41307437525406,69.82758998892052,28.060173606659806,48.31472406339869,0.8120616555804093,0.03692106428942595
893,893.0,35.37945458303915,66.97417051236125,27.478153969179274,48.42533337012533,0.7596351555464395,0.15096017149186064
894,894.0,35.80166001423817,65.70412543829558,35.777147115392616,52.41601881135066,0.8958818034118128,0.2323685914073125
895,895.0,38.2476453846123,67.91169083605702,31.184863020239074,42.51677349824148,0.7913973490284655,0.16046342204485164
896,896.0,38.8803707886393,61.99024028512334,27.616870969403916,49.22181064135063,0.7782240740265388,0.22841378539164772
897,897.0,37.045329640239714,63.91021429516217,35.740275181981744,52.412868799206194,0.87864122304861,0.2794961802789139
898,898.0,39.16845471292985,67.06209114858707,28.057310784912552,48.72603467743554,0.8005417701631558,0.36287980652866236
899,899.0,36.89838373257828,65.95720300435254,27.761900484559604,47.334527727474246,0.8170059113546598,0.22896442625029492
900,900.0,35.26922984398897,64.45634998585427,30.43927739749274,51.09826834732099,0.8607054466140402,0.2958397666384451
901,901.0,35.32479012848888,66.3952311618774,32.067593383859865,54.53156604757086,0.9222164512936082,0.33209000615777207
902,902.0,34.991994462631745,69.72645736522347,28.023059020529207,50.12932381037945,0.7207675547786367,0.09239987952024009
903,903.0,36.988683296846396,68.20299019410984,33.440188110626266,50.09809250721665,0.8257659324491693,0.21214740147914174
904,904.0,38.96012812159213,67.46138369300806,29.4458758529691,49.29480499952638,0.7535709568660354,0.20234294611585707
905,905.0,39.020995505091214,66.54595178745663,33.48441866077714,44.90923092266627,0.7970924602215066,0.032304913859424106
906,906.0,40.66205365144831,63.02823159076528,27.478885123509336,45.473945356537236,0.9211135917305123,0.0007921096840584167
907,907.0,34.1433257095918,61.7638612132377,24.458561280171445,44.533973462350744,0.7576502709045004,0.09714097838344289
908,908.0,33.154594110798456,60.50533411745027,31.68144458386562,49.90519187359635,0.6524820517826289,-0.0614509057597462
909,909.0,40.53534455196006,63.6895606669377,32.59669354545032,49.517419198889186,0.7801713587391986,-0.10262323011336041
910,910.0,41.21032764820341,64.92088028453078,34.37829217117827,43.41926389528929,0.784101544980013,-0.013055367277009289
911,911.0,42.64175022058818,61.21239358024904,29.17897368217589,50.092075891707786,0.786027002719343,0.03554651568552467
912,912.0,39.63713740926449,64.15502692010443,30.907077438634417,49.51617896341612,0.8242911570768108,0.35932407245411035
913,913.0,38.434616274731304,65.13987852614142,27.079229188604675,50.9285015452249,0.7881214666566418,0.1860271089389697
914,914.0,36.21228846965166,66.59867432363397,35.25874265580943,48.21084586417796,0.8392159232320505,0.2322507174521665
915,915.0,39.507324590930686,65.37585927560687,26.13838318574776,54.911420173186706,0.757960369709458,0.1499953365811776
916,916.0,36.83865212536998,69.51217184002803,29.464736073350124,46.05324527672947,0.7561319370768391,0.15545066712101555
917,917.0,37.96816650141708,65.23420170984495,27.12858267860285,51.93760913252591,0.7917263956126618,0.12907937992196372
918,918.0,35.94281754559351,67.35314799181612,32.92410431111891,51.335844720942156,0.7792616855736186,0.015665845362063946
919,919.0,39.3568212583726,67.93071929077227,23.872469979725864,55.5036283272775,0.7268037101170745,-0.011011724724966955
920,920.0,35.993579479793254,71.13562736440602,27.183911297764777,50.98729894713589,0.8027556588382436,0.020564383789847894
921,921.0,34.81783166416497,69.47223015088446,32.503530304619616,45.60980782669279,0.7260122463236893,-0.09724097752829902
922,922.0,39.954770000659906,64.90337138620218,32.71408077673453,51.69627391181487,0.7982782493483641,-0.07200953805139843
923,923.0,40.51898020243353,67.02709275898087,33.95943025892275,45.90558296076305,0.7865435102205531,-0.054768017083690584
924,924.0,41.96569230659075,63.95645136579123,33.69298123469268,53.38850348235263,0.73003103244449,-0.1705016295785183
925,925.0,44.13506133295576,67.77030198607348,33.32289217660799,45.77764052092977,0.7224606926524787,-0.19275503800514784
926,926.0,45.15834096716114,64.2175095908014,32.114023239537566,49.054228004050536,0.5703209717613806,-0.2943494091269794
927,927.0,50.00490491711876,64.84440552786513,28.105409144801424,47.91916761461022,0.7257984577194678,-0.036366499325226065
928,928.0,44.182966905556945,64.34200243273386,30.004366158552518,48.61753000115068,0.6919992343606888,-0.08232257644562775
929,929.0,43.77143596666025,64.5959898385606,32.15466507270629,49.190567492748265,0.6531286161643531,-0.2148649034750618
930,930.0,46.39012069676167,65.11910332114692,36.509156441906526,46.934826411541685,0.6436000642260025,-0.1947240321206187
931,931.0,51.295774977242175,63.7792653602627,24.44756060128176,46.88080848797642,0.6631930526057331,-0.07507415422344692
932,932.0,44.29901922234583,63.10836850768497,28.79345117761927,51.40714961758285,0.8069998584236979,0.030112733568760375
933,933.0,39.525552306531,65.97579123246325,32.20699071207227,50.88286468153092,0.7575733631184727,0.05702853250587894
934,934.0,41.11266893223728,66.96142547271774,32.86448529302922,53.921897225197135,0.7250858235574652,0.004021268831088443
935,935.0,43.28501858183544,69.56499976621163,26.481030081442395,48.54614839961906,0.7305417622417013,-0.04877855981038512
936,936.0,39.63761576958955,67.01294132105714,30.219705059497752,48.73749521254021,0.7148552422692092,-0.0709508414167051
937,937.0,40.98405387927897,65.94204888659219,36.16275392208575,53.64263071772487,0.7842820950474411,0.040978110066374335
938,938.0,43.76993388216785,68.88701320680083,26.658232218569378,51.37950639920804,0.7045565438161835,-0.11450674203654747
939,939.0,40.76976085311626,68.68598239561561,33.117936952273986,50.28662765178701,0.6931977546499475,-0.025480246359585373
940,940.0,44.27285637683609,67.82216965159527,31.08325983270777,47.572087182549,0.7062716479465869,-0.10981361430368307
941,941.0,44.13988995783046,65.50442359401866,31.974240818821755,52.277027736417914,0.6125533611477785,-0.2383575872701245
942,942.0,47.83091918688558,67.71957657374989,23.41568333539578,54.70748916373773,0.7731286959398409,-0.11184312482070978
943,943.0,38.38464341569994,70.47579772541718,26.049728603720528,48.62743240847864,0.6595104031900157,-0.08060412792196545
944,944.0,38.92256150708969,67.50035597952872,26.746683090741747,47.81756114837014,0.7249192222312145,-0.019453868732407842
945,945.0,37.87763797316978,65.52510332757151,32.12474822729591,48.5766884722804,0.8251210870592661,-0.02472102356754939
946,946.0,38.4707697636884,65.12611464579219,31.270872746862295,47.40259820070421,0.604250420372894,-0.18230028466786177
947,947.0,44.4937999505188,64.11166002355529,26.121461111838883,47.98904180257766,0.6749320831158111,-0.1502316106935064
948,948.0,41.65130665217886,64.0450352442518,30.804911311207753,51.136434961904726,0.6686645741467447,-0.30828079730596303
949,949.0,43.80555567387719,66.22779050971054,34.20852366413956,42.34567816246363,0.6246643235365676,-0.30443443940505643
950,950.0,48.89595686838709,61.07445464681977,24.92902466764058,46.908452595617916,0.6544123737467256,-0.31743966527000445
951,951.0,43.70817120962805,61.850154343037715,32.09488516782008,50.24841067371702,0.6988985024933387,-0.20250110431556773
952,952.0,44.82148258711325,64.56626707705232,35.512786197305964,48.061462254007296,0.6503648783173144,-0.17904642281967573
953,953.0,49.49913405528546,64.31072501646791,31.281432000622264,50.51954836082542,0.7624719034019749,-0.07674388984235128
954,954.0,44.97899898082319,65.91930674835265,30.514416195868378,54.273662718510565,0.6687350833876106,-0.11207423484964675
955,955.0,45.29648059774089,69.32020871241066,29.590953229083603,46.49810839908711,0.6427344598252474,-0.3070946785341374
956,956.0,45.64861912079879,65.45649095410397,29.702975391079534,49.15987034520917,0.6496081783395857,-0.25955124635451593
957,957.0,45.68484636690463,65.50397949334116,28.093574182433265,50.793688686874624,0.7178279738427487,-0.3105990078318874
958,958.0,42.331066888422974,66.67582106442171,33.85908346046635,54.96863796666111,0.7083102962322853,-0.28768581956679906
959,959.0,45.10801021885343,70.16648367305002,36.08989123958142,51.96911440892756,0.6381631604080804,-0.19114852717097058
960,960.0,50.506937510162764,69.70515732277212,28.812047631200393,54.411105164902565,0.6535119714035448,-0.2433908031167698
961,961.0,47.42723997764937,71.20521020874749,23.824060919401077,53.688866745255396,0.587335426189799,-0.23020987276555807
962,962.0,44.37816815332703,71.40568214102875,29.40748916322226,51.78823664202581,0.8147076677004885,-0.06399438099565385
963,963.0,39.76294918200633,70.16326368153614,30.963331464029313,47.31805912580644,0.7817025874043706,-0.09997119406239488
964,964.0,39.68005736902841,66.43156650337366,22.004984169970612,51.27610965371571,0.6659519716577875,-0.21473775921368743
965,965.0,36.45296631014987,67.45337073628286,28.502930072873063,48.07193172034437,0.7599999357131514,-0.1509344821161049
966,966.0,37.01239149765766,65.68186158103278,28.264212494843065,50.01478912188272,0.6620139607006525,-0.21298769613897403
967,967.0,39.76349905859059,66.21188200302083,34.05103510120756,48.51331749035868,0.7541893036539727,-0.15827643378568204
968,968.0,42.61580438567961,65.40594370790781,27.443297766513254,50.93448990696232,0.6312439498043418,-0.18675724164402654
969,969.0,43.01794390896062,66.72856749539795,31.081574120912173,48.23192480131805,0.7649863887580559,-0.0805623260111605
970,970.0,41.74133024842443,65.45204572022166,34.14134632982291,50.95452293058794,0.7874012647270205,-0.12255873673886891
971,971.0,42.62320576553995,66.76443799672104,28.986472761163864,46.24502680161041,0.771694647712607,0.017018931535226295
972,972.0,39.90149115737055,64.07118462688827,31.907795266302955,54.00267202294161,0.7579431022507586,0.05622045197924951
973,973.0,41.0685859593134,68.25657263702304,30.922189049463054,53.48216142716453,0.7237115161822384,0.1462748707357406
974,974.0,41.92287268845189,69.86742490538765,31.35643767298466,47.473768144426465,0.8334250662228807,0.19179363990844278
975,975.0,39.491875551255234,66.40136523002943,31.22479074989557,51.74727776513238,0.8083539094252596,0.312935849631461
976,976.0,39.01272655435254,67.77057679197678,27.713026806974497,49.88022856235843,0.8724948795404958,0.5080796567962388
977,977.0,34.79269721581483,67.1038563285169,32.42985032056391,57.19213322766155,0.914325593910575,0.4187603373959464
978,978.0,35.19770809290486,71.93292719788019,27.559749542002308,45.35356645448722,0.8923337694528395,0.3499071224637969
979,979.0,32.65192395202197,65.88545366385833,26.822131143797087,47.148358804578685,0.9074764884494841,0.3402351518668786
980,980.0,30.80583004114922,64.29148606986158,29.74859959389486,53.25127516213947,0.8764020878066958,0.3594857941070506
981,981.0,32.637653780888634,67.83201949525053,36.30453395877005,51.731478307653,0.9241784193027901,0.4034322716486894
982,982.0,36.64576721377378,68.43525485611603,33.937439194905735,53.15453190320239,0.8857673805553603,0.4378492945766737
983,983.0,37.62612287128485,69.72133730468991,31.17662459300092,45.30990135675085,0.8494494457775493,0.5176807387256465
984,984.0,37.097289720052835,64.81005366114658,30.297672064565276,48.97012279059041,0.8392906244356835,0.5178176580416343
985,985.0,36.53035910351094,65.06513456220586,34.73542570237029,48.544504897093,0.8796817567344273,0.42731584676559026
986,986.0,38.259867868500386,64.88619926904614,30.70548194181538,55.60703918449175,0.7959004474876309,0.3283746158595765
987,987.0,38.43531805482424,69.77024863872033,34.18924005243173,48.87498250282162,0.911324156428601,0.3066665404870922
988,988.0,37.88556007628082,67.34123249620723,32.07780608150938,52.625165769279526,0.8565628360741819,0.2741021277948693
989,989.0,37.63462996309866,68.83214270963488,30.19755330881719,45.95339131849392,0.8945734330373456,0.22982999494859468
990,990.0,35.3417336056901,64.8427303288789,27.158936877000922,42.68601603601027,0.9027367923821656,0.35147816100075746
991,991.0,32.21645341750159,60.659630049538755,32.30635784026549,57.05196452379373,0.848279115913005,0.36818581851503235
992,992.0,35.57213780453555,68.79027988681288,29.804146395063817,49.813440909218656,0.7733034965963818,0.29131684854683104
993,993.0,37.171090094098595,67.5385440893312,29.989120591747277,49.44611679662499,0.7709982456755503,0.10736245138863695
994,994.0,38.09840093435152,66.6888493156509,27.760646839635136,48.25002905562249,0.7628814332260946,-0.05905435709207356
995,995.0,37.1862372260081,65.44602073615957,29.825767382006955,49.012777614084946,0.7539129997634855,0.059570222974830216
996,996.0,38.443773552782154,65.39555228645993,27.75057307399141,55.20491032623558,0.7321336417348618,0.01794141223099107
997,997.0,38.16341097789792,69.72794782286394,30.55119460738299,50.478502678527555,0.8452770090870888,0.17265618088733306
998,998.0,37.01087669462611,68.44934551348422,33.797780628055044,53.77722303652213,0.8120657899803573,0.11013968250437023
999,999.0,39.57355344633206,70.16606348526155,29.58451111473951,47.52137618223275,0.8891092438698772,0.17322790330321142
